Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
NMH002_NPC_6H:BRD-K43164539-001-09-9:10	DB02659	Cholic Acid	-0.26157785262818817	-1.291423917940778	0.03944842031768197	0.12194417319270065	NPC
NMH001_NPC_24H:BRD-K70327167-348-11-8:10	DB04786	Suramin	0.2544761985736255	1.2740057725603136	0.039451527543901854	0.12194417319270065	NPC
CPC017_NPC_24H:BRD-A19500257:10	DB02424	Geldanamycin	0.2729613866746097	1.3000968245826283	0.03949311023622047	0.12194417319270065	NPC
LJP008_NPC.TAK_24H:N12	DB02665	(1R,2S)-2-Phenylcyclopropanaminium	-0.2732098053146404	-1.2947035683879302	0.03949424634180992	0.12194417319270065	NPC.TAK
LJP008_NPC.TAK_24H:L13	DB08756	Y-27632	-0.290613886166331	-1.3039605100994025	0.039496884918302576	0.12194417319270065	NPC.TAK
LJP007_NPC_24H:L08	DB11836	Sapanisertib	0.29426950852208666	1.2910335917447076	0.03959831108068013	0.12218720605192551	NPC
DOSBIO002_NPC_24H:BRD-K27305650:0.37037	DB02656	LY-294002	-0.26052794987967703	-1.2779238256318464	0.0396194041491187	0.12218720605192551	NPC
NMH002_NPC_6H:BRD-K27305650-001-11-7:10	DB02656	LY-294002	0.26999837451662007	1.2974382215003215	0.03973680815378661	0.12248157607180965	NPC
LJP007_NPC.TAK_24H:P23	DB11886	Infigratinib	-0.29018613188849435	-1.2946624334849761	0.039817308818362804	0.12266193589047271	NPC.TAK
CPC006_PL21_6H:BRD-K98404142-001-01-9:11.1	DB05107	16-Bromoepiandrosterone	-0.268824969253167	-1.2875911543806209	0.040046096225871505	0.12329865940625669	PL21
LJP009_NPC.CAS9_24H:E12	DB01782	Pyrazolanthrone	0.2718225012939852	1.2879379943573586	0.040166426628260525	0.12360093445067041	NPC.CAS9
LJP009_NPC_24H:O05	DB07101	PD-0325901	-0.27020449734761587	-1.2905981595917517	0.04030983243755928	0.12391811350090698	NPC
LJP008_NPC_24H:J03	DB12116	Epigallocatechin gallate	0.27033134406933623	1.2876871756245039	0.04033356024506467	0.12391811350090698	NPC
LJP009_NEU_24H:E20	DB08901	Ponatinib	-0.24184047948359452	-1.2519234778825845	0.040336134453781515	0.12391811350090698	NEU
AML001_HL60_6H:BRD-A19037878:0.37037	DB04297	Trichostatin A	0.2579950504875435	1.2558845746795004	0.04040632054176072	0.12403775552791912	HL60
LJP007_NPC_24H:P07	DB07859	4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE	0.26915585036510853	1.2822392095598378	0.040419544640573034	0.12403775552791912	NPC
CPC012_NPC_24H:BRD-A19248578-001-03-7:10	DB08080	Latrunculin B	0.255713286048356	1.2714156755675459	0.04044943820224719	0.12406013556116016	NPC
CPC014_NEU_24H:BRD-K32610195-001-11-5:10	DB01536	Androstenedione	0.23473240365505676	1.2338667346427512	0.04047131147540984	0.12406013556116016	NEU
LJP009_NPC_24H:O06	DB07101	PD-0325901	-0.2794568380832264	-1.2938926011828538	0.04051680883090818	0.12413139838969617	NPC
LJP008_NPC_24H:I01	DB16239	Molibresib	0.2603163352630579	1.270332985575889	0.040725105537621056	0.12470107782348401	NPC
